Policy ID,Mapped Section,Confidence,Rationale,Source,Status,Description
7d8283ff-d4c2-40c4-b029-7ed558bc1f3b,4.14 Logging,66,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7d82bdac-74df-4719-9cfd-16ae0946c6ca,4.13 Technology Approval and Third-Party Components,26,High confidence match with '4.13 Technology Approval and Third-Party Components'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7d82bdac-74df-4719-9cfd-16ae0946c6ca,4.17 Asset Tags,54,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7d82bdac-74df-4719-9cfd-16ae0946c6ca,4.17 Asset Tags,67,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7d87f63b-abca-47c8-8e18-0365f4bb4a23,4.8 Security Principals for CSP Administration,33,"High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: for, security.",Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7d87f63b-abca-47c8-8e18-0365f4bb4a23,3.0 Purpose,56,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7d87f63b-abca-47c8-8e18-0365f4bb4a23,3.0 Purpose,68,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7d9a4968-43af-43f5-9427-e7d7895069de,4.10 Resource Access,49,"High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: resource, access.",Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7d9a4968-43af-43f5-9427-e7d7895069de,4.14 Logging,54,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7d9a4968-43af-43f5-9427-e7d7895069de,4.14 Logging,66,"Matched with '4.14 Logging' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7da8875d-2351-4e92-8332-77b2d221eb10,4.13 Technology Approval and Third-Party Components,27,High confidence match with '4.13 Technology Approval and Third-Party Components'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7da8875d-2351-4e92-8332-77b2d221eb10,4.17 Asset Tags,51,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7da8875d-2351-4e92-8332-77b2d221eb10,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7ddaeffe-d14e-4134-9a32-65d27dd6e52a,4.19 Cloud Work Planning,29,High confidence match with '4.19 Cloud Work Planning'. The policy shares key concepts and lexical terms like: cloud.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7ddaeffe-d14e-4134-9a32-65d27dd6e52a,4.17 Asset Tags,55,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7ddaeffe-d14e-4134-9a32-65d27dd6e52a,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7dfbb326-0276-4bac-bc11-d43a71e7bed5,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7dfbb326-0276-4bac-bc11-d43a71e7bed5,1.0 Overview,50,Matched with '1.0 Overview' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7dfbb326-0276-4bac-bc11-d43a71e7bed5,4.17 Asset Tags,64,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e0e8097-68a8-4ab7-b5ba-c01fc77cec9d,4.3 Oversight and Accountability,33,High confidence match with '4.3 Oversight and Accountability'. The policy shares key concepts and lexical terms like: and.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e0e8097-68a8-4ab7-b5ba-c01fc77cec9d,4.14 Logging,55,Matched with '4.14 Logging' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e0e8097-68a8-4ab7-b5ba-c01fc77cec9d,3.0 Purpose,67,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e105686-9939-48e8-8e76-bfdf42b75ef6,,24,No confident mapping found. Lexical and semantic similarity scores are below the threshold.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e105686-9939-48e8-8e76-bfdf42b75ef6,4.17 Asset Tags,53,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e105686-9939-48e8-8e76-bfdf42b75ef6,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e453ac3-32b3-4862-b720-8ca5d616b5a5,4.10 Resource Access,31,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: access.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e453ac3-32b3-4862-b720-8ca5d616b5a5,4.12 Production Access Management,54,Matched with '4.12 Production Access Management' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e453ac3-32b3-4862-b720-8ca5d616b5a5,4.17 Asset Tags,67,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e4e6196-4922-4efd-acb9-7a4afc1c379a,2.0 Scope,37,High confidence match with '2.0 Scope'. The policy shares key concepts and lexical terms like: scope.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e4e6196-4922-4efd-acb9-7a4afc1c379a,4.4 Approved CSPs,57,Matched with '4.4 Approved CSPs' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e4e6196-4922-4efd-acb9-7a4afc1c379a,4.4 Approved CSPs,67,"Matched with '4.4 Approved CSPs' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e4f4170-c892-4c88-9897-753bc1a80061,4.8 Security Principals for CSP Administration,26,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e4f4170-c892-4c88-9897-753bc1a80061,5.0 Enforcement,57,Matched with '5.0 Enforcement' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e4f4170-c892-4c88-9897-753bc1a80061,1.0 Overview,68,"Matched with '1.0 Overview' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e6128ec-aab4-4985-8212-a76202f2a3f0,4.8 Security Principals for CSP Administration,29,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: for.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e6128ec-aab4-4985-8212-a76202f2a3f0,6.0 Exceptions,57,Matched with '6.0 Exceptions' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e6128ec-aab4-4985-8212-a76202f2a3f0,6.0 Exceptions,67,"Matched with '6.0 Exceptions' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e64df2b-eeed-4b59-8b2e-55735d528e1a,4.8 Security Principals for CSP Administration,25,High confidence match with '4.8 Security Principals for CSP Administration'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e64df2b-eeed-4b59-8b2e-55735d528e1a,6.0 Exceptions,52,Matched with '6.0 Exceptions' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e64df2b-eeed-4b59-8b2e-55735d528e1a,6.0 Exceptions,65,"Matched with '6.0 Exceptions' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e6a6a80-42b4-4609-b23c-101f0de481bc,4.19 Cloud Work Planning,38,High confidence match with '4.19 Cloud Work Planning'. The policy shares key concepts and lexical terms like: cloud.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e6a6a80-42b4-4609-b23c-101f0de481bc,4.17 Asset Tags,52,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e6a6a80-42b4-4609-b23c-101f0de481bc,4.17 Asset Tags,65,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e7337ea-9656-4078-875b-4fafed35b77d,4.9 Management Plane Access,26,High confidence match with '4.9 Management Plane Access'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e7337ea-9656-4078-875b-4fafed35b77d,3.0 Purpose,53,Matched with '3.0 Purpose' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e7337ea-9656-4078-875b-4fafed35b77d,3.0 Purpose,66,"Matched with '3.0 Purpose' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e79381a-33fd-4c3c-9914-0331be965c18,2.1 Shared Responsibility Model,27,High confidence match with '2.1 Shared Responsibility Model'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e79381a-33fd-4c3c-9914-0331be965c18,4.12 Production Access Management,49,Matched with '4.12 Production Access Management' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e79381a-33fd-4c3c-9914-0331be965c18,4.12 Production Access Management,63,"Matched with '4.12 Production Access Management' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7e8b0cd4-8f22-46b5-adfe-9bf22773ba54,4.10 Resource Access,28,High confidence match with '4.10 Resource Access'. The policy shares key concepts and lexical terms like: access.,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7e8b0cd4-8f22-46b5-adfe-9bf22773ba54,4.10 Resource Access,53,Matched with '4.10 Resource Access' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
7e8b0cd4-8f22-46b5-adfe-9bf22773ba54,4.17 Asset Tags,66,"Matched with '4.17 Asset Tags' using combined semantic, lexical, embedding, and feedback scores.",Advanced,Varied,Mappings differ across sources. Selected highest confidence section.
7ebe7135-63e8-437d-9c83-7e7d0d73f415,4.2 Compliance Considerations,27,High confidence match with '4.2 Compliance Considerations'. The policy shares key concepts and lexical terms like: .,Weighted,Varied,Mappings differ across sources. Selected highest confidence section.
7ebe7135-63e8-437d-9c83-7e7d0d73f415,4.17 Asset Tags,50,Matched with '4.17 Asset Tags' using combined semantic and lexical similarity.,HF Lexical,Varied,Mappings differ across sources. Selected highest confidence section.
