CSV Source,Policy Name,Mapped Section,Confidence,Accuracy,AI Rationale
mapped_policies_output_hf_lexical.csv,Firewall policy does not have IDPS mode set to deny,Page 2,0.99,High,Content mapped to PDF section on page 2 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,Flutterwave API Key detected in code,Page 3,0.86,High,Content mapped to PDF section on page 3 with confidence 0.86.
mapped_policies_output_hf_lexical.csv,Force push to default branch is allowed in GitHub,Page 2,0.99,High,Content mapped to PDF section on page 2 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,Force push to default branch is allowed in GitLab,Page 2,0.99,High,Content mapped to PDF section on page 2 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,Forking of BitBucket private repository is allowed,Page 2,0.98,High,Content mapped to PDF section on page 2 with confidence 0.98.
mapped_policies_output_hf_lexical.csv,Forking of GitLab private repository is allowed,Page 2,0.99,High,Content mapped to PDF section on page 2 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,Forking of a private Azure repository is allowed,Page 2,0.99,High,Content mapped to PDF section on page 2 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,Forking of a private GitHub repository is allowed,Page 2,0.99,High,Content mapped to PDF section on page 2 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,Forking of private repositories in the GitHub organization is allowed,Page 4,0.95,High,Content mapped to PDF section on page 4 with confidence 0.95.
mapped_policies_output_hf_lexical.csv,Frame IO Token detected in code,Page 2,0.79,High,Content mapped to PDF section on page 2 with confidence 0.79.
mapped_policies_output_hf_lexical.csv,FullStory API Key detected in code,Page 2,0.83,High,Content mapped to PDF section on page 2 with confidence 0.83.
mapped_policies_output_hf_lexical.csv,GCP API key is created for a project,Page 2,0.83,High,Content mapped to PDF section on page 2 with confidence 0.83.
mapped_policies_output_hf_lexical.csv,GCP API key not restricted to use by specified Hosts and Apps,Page 5,0.98,High,Content mapped to PDF section on page 5 with confidence 0.98.
mapped_policies_output_hf_lexical.csv,GCP API key not restricting any specific API,Page 2,0.93,High,Content mapped to PDF section on page 2 with confidence 0.93.
mapped_policies_output_hf_lexical.csv,GCP API key not rotating in every 90 days,Page 2,0.88,High,Content mapped to PDF section on page 2 with confidence 0.88.
mapped_policies_output_hf_lexical.csv,GCP Administrators with IAM permissions are unused for 90 days,Page 4,0.98,High,Content mapped to PDF section on page 4 with confidence 0.98.
mapped_policies_output_hf_lexical.csv,GCP AlloyDB Cluster instance allows direct unencrypted connection,Page 4,0.96,High,Content mapped to PDF section on page 4 with confidence 0.96.
mapped_policies_output_hf_lexical.csv,GCP AlloyDB Cluster's Continuous Backup not encrypted with CMEK,Page 4,0.98,High,Content mapped to PDF section on page 4 with confidence 0.98.
mapped_policies_output_hf_lexical.csv,GCP AlloyDB Instance with insecure password policy,Page 2,0.97,High,Content mapped to PDF section on page 2 with confidence 0.97.
mapped_policies_output_hf_lexical.csv,GCP AlloyDB instance with IAM authentication disabled,Page 1,0.98,High,Content mapped to PDF section on page 1 with confidence 0.98.
mapped_policies_output_hf_lexical.csv,GCP App Engine Identity-Aware Proxy is disabled,Page 2,0.97,High,Content mapped to PDF section on page 2 with confidence 0.97.
mapped_policies_output_hf_lexical.csv,GCP App Engine Web Service Assigned Cloud Function Creation Permissions Which Could Lead to Privilege Escalation,Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,GCP App Engine Web Service Assigned Cloud Function IAM Policy Edit Permissions Which Could Lead to Privilege Escalation,Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,GCP App Engine Web Service Assigned Cloud Run Creation Which Could Lead to Privilege Escalation,Page 4,0.8,High,Content mapped to PDF section on page 4 with confidence 0.8.
mapped_policies_output_hf_lexical.csv,GCP App Engine Web Service Assigned Cloud Run IAM Policy Edit Permissions Which Could Lead to Privilege Escalation,Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,GCP App Engine Web Service Assigned Cloud Run Jobs IAM Policy Edit Permissions Which Could Lead to Privilege Escalation,Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,GCP App Engine Web Service Assigned IAM Role Update Permissions Which Could Lead to Privilege Escalation,Page 4,0.76,High,Content mapped to PDF section on page 4 with confidence 0.76.
mapped_policies_output_hf_lexical.csv,GCP App Engine Web Service Assigned Permissions to Edit IAM Policy for Service Accounts Which Could Lead to Privilege Escalation,Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,GCP App Engine Web Service Assigned Permissions to Retrieve Service Account Tokens Which Could Lead to Privilege Escalation,Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,GCP App Engine Web Service Assigned Resource Manager Permissions Which Could Lead to Privilege Escalation,Page 4,0.76,High,Content mapped to PDF section on page 4 with confidence 0.76.
mapped_policies_output_hf_lexical.csv,GCP Artifact Registry repositories are anonymously or publicly accessible,Page 4,0.91,High,Content mapped to PDF section on page 4 with confidence 0.91.
mapped_policies_output_hf_lexical.csv,GCP Artifact Registry repositories are not encrypted with Customer Supplied Encryption Keys (CSEK),Page 4,0.81,High,Content mapped to PDF section on page 4 with confidence 0.81.
mapped_policies_output_hf_lexical.csv,GCP Big Query Datasets are not encrypted with Customer Supplied Encryption Keys (CSEK),Page 4,0.87,High,Content mapped to PDF section on page 4 with confidence 0.87.
mapped_policies_output_hf_lexical.csv,GCP Big Query Tables are not encrypted with Customer Supplied Encryption Keys (CSEK),Page 4,0.88,High,Content mapped to PDF section on page 4 with confidence 0.88.
mapped_policies_output_hf_lexical.csv,GCP Big Table Instances are not encrypted with Customer Supplied Encryption Keys (CSEKs),Page 4,0.86,High,Content mapped to PDF section on page 4 with confidence 0.86.
mapped_policies_output_hf_lexical.csv,GCP BigQuery Dataset not configured with default CMEK,Page 1,0.99,High,Content mapped to PDF section on page 1 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,GCP BigQuery Table not encrypted with CMEK,Page 2,0.92,High,Content mapped to PDF section on page 2 with confidence 0.92.
mapped_policies_output_hf_lexical.csv,GCP BigQuery Tables are anonymously or publicly accessible,Page 5,0.99,High,Content mapped to PDF section on page 5 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,GCP BigQuery dataset is publicly accessible,Page 2,0.95,High,Content mapped to PDF section on page 2 with confidence 0.95.
mapped_policies_output_hf_lexical.csv,GCP Bucket containing Operations Suite Logs have bucket logging disabled,Page 4,0.92,High,Content mapped to PDF section on page 4 with confidence 0.92.
mapped_policies_output_hf_lexical.csv,GCP Cloud Armor policy not configured with cve-canary rule,Page 1,0.98,High,Content mapped to PDF section on page 1 with confidence 0.98.
mapped_policies_output_hf_lexical.csv,GCP Cloud Asset Inventory is disabled,Page 2,0.87,High,Content mapped to PDF section on page 2 with confidence 0.87.
mapped_policies_output_hf_lexical.csv,GCP Cloud DNS has DNSSEC disabled,Page 2,0.81,High,Content mapped to PDF section on page 2 with confidence 0.81.
mapped_policies_output_hf_lexical.csv,GCP Cloud DNS zones using RSASHA1 algorithm for DNSSEC key-signing,Page 4,0.96,High,Content mapped to PDF section on page 4 with confidence 0.96.
mapped_policies_output_hf_lexical.csv,GCP Cloud DNS zones using RSASHA1 algorithm for DNSSEC zone-signing,Page 4,0.95,High,Content mapped to PDF section on page 4 with confidence 0.95.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function HTTP trigger is not secured,Page 2,0.96,High,Content mapped to PDF section on page 2 with confidence 0.96.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function configured with overly permissive Ingress setting,Page 4,0.94,High,Content mapped to PDF section on page 4 with confidence 0.94.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function has risky basic role assigned,Page 2,0.99,High,Content mapped to PDF section on page 2 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function is granted a basic role,Page 2,0.91,High,Content mapped to PDF section on page 2 with confidence 0.91.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function is publicly accessible,Page 2,0.92,High,Content mapped to PDF section on page 2 with confidence 0.92.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function is publicly accessible by allUsers or allAuthenticatedUsers,Page 4,0.88,High,Content mapped to PDF section on page 4 with confidence 0.88.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function not enabled with VPC connector,Page 2,0.98,High,Content mapped to PDF section on page 2 with confidence 0.98.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function not enabled with VPC connector for network egress,Page 4,0.96,High,Content mapped to PDF section on page 4 with confidence 0.96.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function v1 is using unsecured HTTP trigger,Page 1,0.97,High,Content mapped to PDF section on page 1 with confidence 0.97.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function with overly permissive network ingress settings,Page 4,0.96,High,Content mapped to PDF section on page 4 with confidence 0.96.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function with permissions over Deployments Manager,Page 4,0.99,High,Content mapped to PDF section on page 4 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,GCP Cloud Function with permissions to disrupt logging,Page 1,0.99,High,Content mapped to PDF section on page 1 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,GCP Cloud KMS Key Rings are anonymously or publicly accessible,Page 4,0.99,High,Content mapped to PDF section on page 4 with confidence 0.99.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Instance Assigned Cloud Function Creation Permissions Which Could Lead to Privilege Escalation,Page 4,0.75,High,Content mapped to PDF section on page 4 with confidence 0.75.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Instance Assigned Cloud Function IAM Policy Edit Permissions Which Could Lead to Privilege Escalation,Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Instance Assigned Cloud Run Creation Which Could Lead to Privilege Escalation,Page 4,0.82,High,Content mapped to PDF section on page 4 with confidence 0.82.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Instance Assigned Cloud Run IAM Policy Edit Permissions Which Could Lead to Privilege Escalation,Page 4,0.74,High,Content mapped to PDF section on page 4 with confidence 0.74.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Instance Assigned Cloud Run Jobs IAM Policy Edit Permissions Which Could Lead to Privilege Escalation,Page 4,0.72,High,Content mapped to PDF section on page 4 with confidence 0.72.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Instance Assigned IAM Role Update Permissions Which Could Lead to Privilege Escalation,Page 4,0.78,High,Content mapped to PDF section on page 4 with confidence 0.78.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Instance Assigned Permissions to Edit IAM Policy for Service Accounts Which Could Lead to Privilege Escalation,Page 4,0.73,High,Content mapped to PDF section on page 4 with confidence 0.73.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Instance Assigned Permissions to Retrieve Service Account Tokens Which Could Lead to Privilege Escalation,Page 4,0.74,High,Content mapped to PDF section on page 4 with confidence 0.74.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Instance Assigned Resource Manager Permissions Which Could Lead to Privilege Escalation,Page 4,0.78,High,Content mapped to PDF section on page 4 with confidence 0.78.
mapped_policies_output_hf_lexical.csv,GCP Cloud Run Job Public Execution via Default Compute SA Modification,Page 4,0.93,High,Content mapped to PDF section on page 4 with confidence 0.93.
